1079962932	20230113	202301	2023	2023.0356											LAB	WORKER						LAB			1	036	036	03	1	4.0	6	1	6	-2.28690228690229	0								2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20230113030000	https://www.golocalprov.com/business/woman-says-she-was-refused-service-at-ri-restaurant-after-tip-shaming
1079962933	20230113	202301	2023	2023.0356											LAO	LAOS	LAO								1	046	046	04	1	7.0	8	1	8	3.86100386100386	0								4	Vientiane, (LA11), Laos	LA	LA11	27147	17.9667	102.6	-2669740	4	Vientiane, (LA11), Laos	LA	LA11	27147	17.9667	102.6	-2669740	20230113030000	https://en.vietnamplus.vn/morning-digest-january-13/246969.vnp
1079962934	20230113	202301	2023	2023.0356											LEG	SENATE						LEG			1	030	030	03	1	4.0	6	1	6	-0.24813895781638	0								3	Madison Lake, Minnesota, United States	US	USMN		44.2044	-93.8155	647362	3	Prior Lake, Minnesota, United States	US	USMN		44.7133	-93.4227	649740	20230113030000	https://www.duluthnewstribune.com/news/local/unemployment-benefits-for-miners-passes-minnesota-senate
1079962935	20230113	202301	2023	2023.0356											LEG	SENATE						LEG			1	030	030	03	1	4.0	4	1	4	-0.24813895781638	0								3	Prior Lake, Minnesota, United States	US	USMN		44.7133	-93.4227	649740	3	Prior Lake, Minnesota, United States	US	USMN		44.7133	-93.4227	649740	20230113030000	https://www.duluthnewstribune.com/news/local/unemployment-benefits-for-miners-passes-minnesota-senate
1079962936	20230113	202301	2023	2023.0356											LEG	CONGRESS						LEG			0	040	040	04	1	1.0	3	1	3	5.98159509202454	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20230113030000	https://technical.ly/startups/protenus-cofounder-robert-lord-returning-johns-hopkins-medical-school-joining-lionbird-ventures-partner/
1079962937	20230113	202301	2023	2023.0356											LEG	CONGRESS						LEG			1	100	100	10	3	-5.0	6	1	6	-0.45662100456621	0								1	Mexico	MX	MX		23	-102	MX	1	Mexico	MX	MX		23	-102	MX	20230113030000	https://www.delawarepublic.org/2023-01-12/sen-coons-calls-on-congress-to-act-on-immigration-reform
1079962938	20230113	202301	2023	2023.0356											MED	NEWSPAPER						MED			1	190	190	19	4	-10.0	2	1	2	-8.14814814814815	0								4	Chakri, Punjab, Pakistan	PK	PK04	23674	33.2923	72.7618	-2757684	4	Chakri, Punjab, Pakistan	PK	PK04	23674	33.2923	72.7618	-2757684	20230113030000	https://www.dawn.com/news/1731302/one-killed-in-another-clash-in-chakri
1079962939	20230113	202301	2023	2023.0356											MIL	ARMY						MIL			0	036	036	03	1	4.0	10	1	10	-0.666111573688601	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20230113030000	https://www.fox6now.com/news/army-expands-program-recruits-dont-meet-weight-test-requirements-recruiting-crisis-deepens
1079962940	20230113	202301	2023	2023.0356											MIL	ARMY STAFF						MIL			1	040	040	04	1	1.0	20	1	20	2.08333333333333	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20230113030000	https://www.ptinews.com/news/international/top-us-general--pak-chief-of-army-staff-discuss-current-security-environment-over-phone/493477.html
1079962941	20230113	202301	2023	2023.0356											OPP	THE OPPOSITION						OPP			1	010	010	01	1	0.0	7	1	7	-0.38610038610039	0								4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20230113030000	https://www.thenews.com.pk/print/1029953-elahi-signs-summary-for-pa-dissolution-pti-sets-sights-on-punjab-interim-set-up
1079962942	20230113	202301	2023	2023.0356											PAK	PAKISTAN	PAK								0	036	036	03	1	4.0	6	1	6	3.00120048019207	0								1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20230113030000	https://www.thenews.com.pk/print/1029952-3bn-uae-help-for-pakistan-s-depleting-forex-reserves
1079962943	20230113	202301	2023	2023.0356											PAK	PAKISTAN	PAK								0	040	040	04	1	1.0	4	1	4	-3.601108033241	0								4	Jamshoro, Sindh, Pakistan	PK	PK05	23693	25.4394	68.2903	-2763206	4	Jamshoro, Sindh, Pakistan	PK	PK05	23693	25.4394	68.2903	-2763206	20230113030000	https://www.dawn.com/news/1731402/sindh-puts-off-lg-elections-in-karachi-and-dadu
1079962944	20230113	202301	2023	2023.0356											PAK	PAKISTAN	PAK								0	040	040	04	1	1.0	2	1	2	-5.71428571428572	0								4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20230113030000	https://www.dawn.com/news/1731342/murder-charges-included-in-fir-of-girls-death-at-seaview
1079962945	20230113	202301	2023	2023.0356											PAK	PAKISTAN	PAK								0	040	040	04	1	1.0	5	2	5	-0.482796756561014	0								4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20230113030000	https://www.thenews.com.pk/print/1029953-elahi-signs-summary-for-pa-dissolution-pti-sets-sights-on-punjab-interim-set-up
1079962946	20230113	202301	2023	2023.0356											PAK	PAKISTAN	PAK								0	040	040	04	1	1.0	4	1	4	-0.50697084917617	0								4	Zaman Park, Punjab, Pakistan	PK	PK04	23677	31.5515	74.354	10523116	4	Zaman Park, Punjab, Pakistan	PK	PK04	23677	31.5515	74.354	10523116	20230113030000	https://www.dawn.com/news/1731410/elahis-advice-seals-fate-of-provincial-legislature
1079962947	20230113	202301	2023	2023.0356											PAK	PAKISTAN	PAK								0	042	042	04	1	1.9	6	1	6	3.00120048019207	0								1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20230113030000	https://www.thenews.com.pk/print/1029952-3bn-uae-help-for-pakistan-s-depleting-forex-reserves
1079962948	20230113	202301	2023	2023.0356											PAK	PAKISTAN	PAK								1	043	043	04	1	2.8	2	1	2	2	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20230113030000	https://www.dawn.com/news/1731385/ecp-sets-march-14-deadline-for-pml-n-intra-party-polls
1079962949	20230113	202301	2023	2023.0356											PAK	PAKISTAN	PAK								0	046	046	04	1	7.0	4	1	4	-3.601108033241	0								4	Jamshoro, Sindh, Pakistan	PK	PK05	23693	25.4394	68.2903	-2763206	4	Jamshoro, Sindh, Pakistan	PK	PK05	23693	25.4394	68.2903	-2763206	20230113030000	https://www.dawn.com/news/1731402/sindh-puts-off-lg-elections-in-karachi-and-dadu
1079962950	20230113	202301	2023	2023.0356											PAK	RAWALPINDI	PAK								1	046	046	04	1	7.0	2	1	2	-0.94876660341556	0								4	Rawalpindi, Punjab, Pakistan	PK	PK04	23674	33.6	73.0667	-2772585	4	Rawalpindi, Punjab, Pakistan	PK	PK04	23674	33.6	73.0667	-2772585	20230113030000	https://www.dawn.com/news/1731301/punjab-govt-prioritises-tourists-safety-during-snowfall-in-murree
1079962951	20230113	202301	2023	2023.0356											PAKGOV	PAKISTAN	PAK					GOV			1	020	020	02	1	3.0	6	1	6	-0.76824583866838	0								4	Wapda, Punjab, Pakistan	PK	PK04	23673	28.4522	70.2315	6051313	4	Wapda, Punjab, Pakistan	PK	PK04	23673	28.4522	70.2315	6051313	20230113030000	https://www.dawn.com/news/1731408/dam-fund-at-rs1635bn-work-hit-by-floods
1079962952	20230113	202301	2023	2023.0356											PAKMED	PAKISTAN	PAK					MED			1	190	190	19	4	-10.0	6	1	6	-8.14814814814815	0								4	Chakri, Punjab, Pakistan	PK	PK04	23674	33.2923	72.7618	-2757684	4	Chakri, Punjab, Pakistan	PK	PK04	23674	33.2923	72.7618	-2757684	20230113030000	https://www.dawn.com/news/1731302/one-killed-in-another-clash-in-chakri
1079962953	20230113	202301	2023	2023.0356											PSEGOVHLH	PALESTINIAN	PSE					GOV	HLH		0	190	190	19	4	-10.0	2	1	2	-5.44993662864385	0								1	Israel	IS	IS		31.5	34.75	IS	4	Jenin, West Bank (general), West Bank	WE	WE00	18314	32.4594	35.3009	-794674	20230113030000	https://www.mdjonline.com/tribune/news-briefs/article_2a55eddc-c2d8-50ba-b527-13f5af3d6555.html
1079962954	20230113	202301	2023	2023.0356											REL	PRIEST									1	190	190	19	4	-10.0	10	1	10	3.72670807453416	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20230113030000	https://411mania.com/wrestling/damian-priest-why-match-edge-favorite-wwe-date/
1079962955	20230113	202301	2023	2023.0356											RUS	RUSSIA	RUS								0	173	173	17	4	-5.0	4	1	4	-8.10810810810814	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20230113030000	https://www.ibtimes.com/putin-critic-navalny-given-psycho-cellmate-who-screams-hours-so-he-wont-get-bored-3656505
1079962956	20230113	202301	2023	2023.0356											SYR	SYRIA	SYR								0	020	020	02	1	3.0	4	1	4	-2.41657077100115	0								4	Afrin, ?alab, Syria	SY	SY09	26319	36.2251	37.3266	-2537705	4	Afrin, ?alab, Syria	SY	SY09	26319	36.2251	37.3266	-2537705	20230113030000	https://www.voanews.com/a/settlement-construction-in-syrian-district-renews-accusations-of-demographic-engineering-/6916667.html
1079962957	20230113	202301	2023	2023.0356											SYR	SYRIA	SYR								0	192	192	19	4	-9.5	2	1	2	-2.41657077100115	0								4	Afrin, ?alab, Syria	SY	SY09	26319	36.2251	37.3266	-2537705	1	Israel	IS	IS		31.5	34.75	IS	20230113030000	https://www.voanews.com/a/settlement-construction-in-syrian-district-renews-accusations-of-demographic-engineering-/6916667.html
1079962958	20230113	202301	2023	2023.0356											USA	TENNESSEE	USA								1	036	036	03	1	4.0	10	1	10	10.8108108108108	0								2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20230113030000	https://247sports.com/college/tennessee/Article/Jaylen-McClain-Tennessee-recruiting-Four-star-safety-target-ready-to-visit-Vols-see-it-for-myself-202804951/
1079962959	20230113	202301	2023	2023.0356											USA	WISCONSIN	USA								1	040	040	04	1	1.0	1	1	1	-2.33837689133425	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20230113030000	https://www.wunc.org/news/2023-01-12/nc-gov-cooper-bans-popular-tiktok-app-on-state-owned-phones
1079962960	20230113	202301	2023	2023.0356											USA	UNITED STATES	USA								1	042	042	04	1	1.9	4	1	4	-2.75330396475771	0								3	Wallowa County, Oregon, United States	US	USOR		45.5002	-117.168	1155135	3	Wallowa County, Oregon, United States	US	USOR		45.5002	-117.168	1155135	20230113030000	https://www.lagrandeobserver.com/news/local/abandoned-and-alone-legal-options-are-available-to-surrender-pets/article_d7975925-580f-53e2-bd38-8e3b56053fd6.html
1079962961	20230113	202301	2023	2023.0356											USA	CALIFORNIA	USA								1	042	042	04	1	1.9	1	1	1	0.90497737556561	0								3	Calabasas, California, United States	US	USCA	CA037	34.1578	-118.638	239994	3	Calabasas, California, United States	US	USCA	CA037	34.1578	-118.638	239994	20230113030000	https://www.nbcrightnow.com/news/lisa-marie-presley-rushed-to-southern-california-hospital/article_7c3f07ec-92ce-11ed-a8da-e3c515921b86.html
1079962962	20230113	202301	2023	2023.0356											USA	CALIFORNIA	USA								1	042	042	04	1	1.9	1	1	1	0.90497737556561	0								3	Los Angeles County, California, United States	US	USCA		34.3667	-118.201	277283	3	Los Angeles County, California, United States	US	USCA		34.3667	-118.201	277283	20230113030000	https://www.nbcrightnow.com/news/lisa-marie-presley-rushed-to-southern-california-hospital/article_7c3f07ec-92ce-11ed-a8da-e3c515921b86.html
1079962963	20230113	202301	2023	2023.0356											USA	BOSTON	USA								1	042	042	04	1	1.9	16	1	10	2.00286123032904	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20230113030000	https://www.recorder.com/Officials-Northern-Tier-Passenger-Rail-could-cost-$2-1B-49525176
1079962964	20230113	202301	2023	2023.0356											USA	NEW JERSEY	USA								1	043	043	04	1	2.8	2	1	2	1.5625	0								1	Jersey	JE	JE		49.216667	-2.116667	JE	3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	20230113030000	https://www.cbsnews.com/newyork/news/power-outage-security-breach-frustrate-passengers-as-newark-airport-opens-new-terminal-a/
1079962965	20230113	202301	2023	2023.0356											USA	NEW JERSEY	USA								1	043	043	04	1	2.8	8	1	8	1.5625	0								1	Jersey	JE	JE		49.216667	-2.116667	JE	1	Jersey	JE	JE		49.216667	-2.116667	JE	20230113030000	https://www.cbsnews.com/newyork/news/power-outage-security-breach-frustrate-passengers-as-newark-airport-opens-new-terminal-a/
1079962966	20230113	202301	2023	2023.0356											USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	-2.55591054313099	0								3	Los Angeles County, California, United States	US	USCA		34.3667	-118.201	277283	3	Los Angeles County, California, United States	US	USCA		34.3667	-118.201	277283	20230113030000	https://www.bbc.com/news/entertainment-arts-53415154
1079962967	20230113	202301	2023	2023.0356											USA	UNITED STATES	USA								1	080	080	08	2	5.0	1	1	1	-5.30303030303031	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20230113030000	https://www.kugn.com/news/lara-trump-to-newsmax-biden-docs-reek-of-hypocrisy-corruption/
1079962968	20230113	202301	2023	2023.0356											USA	UNITED STATES	USA								1	100	100	10	3	-5.0	4	1	4	-1.22324159021407	0								3	Kennesaw, Georgia, United States	US	USGA	GA067	34.0234	-84.6155	316387	3	Kennesaw, Georgia, United States	US	USGA	GA067	34.0234	-84.6155	316387	20230113030000	https://www.mdjonline.com/opinion/rebutting-letter-on-georgia-power-increase/article_a5077336-902f-11ed-8ff1-37f4ad4c5f01.html
1079962969	20230113	202301	2023	2023.0356											USA	UNITED STATES	USA								0	100	100	10	3	-5.0	4	1	4	0.23242300987798	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20230113030000	https://411mania.com/wrestling/pantojas-aew-dynamite-review-1-11-23/
1079962970	20230113	202301	2023	2023.0356											USA	UNITED STATES	USA								1	112	112	11	3	-2.0	5	1	5	-14.7058823529412	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	3	Klamath County, Oregon, United States	US	USOR		42.6665	-121.751	1155134	20230113030000	https://kobi5.com/news/suspect-accused-of-child-sex-abuse-in-jackson-county-arrested-202183/
1079962971	20230113	202301	2023	2023.0356											USA	UNITED STATES	USA								0	112	112	11	3	-2.0	2	1	2	-6.44783118405627	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20230113030000	https://www.timesfreepress.com/news/2023/jan/12/opinion-the-fraudulence-investigating-investigators-tfp/
1079962972	20230113	202301	2023	2023.0356											USA	UNITED STATES	USA								1	120	120	12	3	-4.0	1	1	1	-11.284046692607	0								3	Terre Haute, Indiana, United States	US	USIN		39.4667	-87.4139	444648	3	Terre Haute, Indiana, United States	US	USIN		39.4667	-87.4139	444648	20230113030000	https://wibqam.com/2023/01/12/cody-scherb-sentenced-to-six-years-probation/
1079962973	20230113	202301	2023	2023.0356											USA	UNITED STATES	USA								1	120	120	12	3	-4.0	1	1	1	-11.284046692607	0								3	Terre Haute, Indiana, United States	US	USIN		39.4667	-87.4139	444648	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20230113030000	https://wibqam.com/2023/01/12/cody-scherb-sentenced-to-six-years-probation/
1079962974	20230113	202301	2023	2023.0356											USA	CHARLOTTE	USA								1	130	130	13	3	-4.4	10	1	10	-4.37158469945355	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20230113030000	https://www.mdjonline.com/tribune/georgia/tornado-watch-issued-for-the-charlotte-area-here-s-what-we-know/article_d84bbe80-f89d-5cd3-a452-6933e34cce05.html
1079962975	20230113	202301	2023	2023.0356											USA	AMERICAN	USA								1	130	130	13	3	-4.4	2	1	2	-2.11267605633803	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20230113030000	https://www.waer.org/2023-01-12/cnys-tenney-to-serve-on-u-s-house-ways-and-means-committee
1079962976	20230113	202301	2023	2023.0356											USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-7.13224368499257	0								3	Omaha, Nebraska, United States	US	USNE	NE055	41.2586	-95.9378	835483	3	Omaha, Nebraska, United States	US	USNE	NE055	41.2586	-95.9378	835483	20230113030000	https://www.ketv.com/article/omaha-man-jail-probation-for-misdemeanor-motor-vehicle-homicide-committed-in-march/42478669
1079962977	20230113	202301	2023	2023.0356											USA	UNITED STATES	USA								1	173	173	17	4	-5.0	6	1	4	-7.13224368499257	0								3	Douglas County, Nebraska, United States	US	USNE		41.3	-96.167	835849	3	Douglas County, Nebraska, United States	US	USNE		41.3	-96.167	835849	20230113030000	https://www.ketv.com/article/omaha-man-jail-probation-for-misdemeanor-motor-vehicle-homicide-committed-in-march/42478669
1079962978	20230113	202301	2023	2023.0356											USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-7.13224368499257	0								2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20230113030000	https://www.ketv.com/article/omaha-man-jail-probation-for-misdemeanor-motor-vehicle-homicide-committed-in-march/42478669
1079962979	20230113	202301	2023	2023.0356											USA	UNITED STATES	USA								0	190	190	19	4	-10.0	2	1	2	-7.13224368499257	0								3	Douglas County, Nebraska, United States	US	USNE		41.3	-96.167	835849	3	Douglas County, Nebraska, United States	US	USNE		41.3	-96.167	835849	20230113030000	https://www.ketv.com/article/omaha-man-jail-probation-for-misdemeanor-motor-vehicle-homicide-committed-in-march/42478669
1079962980	20230113	202301	2023	2023.0356											USA	UNITED STATES	USA								1	193	193	19	4	-10.0	2	1	2	-11.284046692607	0								3	Terre Haute, Indiana, United States	US	USIN		39.4667	-87.4139	444648	3	Terre Haute, Indiana, United States	US	USIN		39.4667	-87.4139	444648	20230113030000	https://wibqam.com/2023/01/12/cody-scherb-sentenced-to-six-years-probation/
1079962981	20230113	202301	2023	2023.0356											USA	UNITED STATES	USA								1	193	193	19	4	-10.0	2	1	2	-11.284046692607	0								3	Terre Haute, Indiana, United States	US	USIN		39.4667	-87.4139	444648	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20230113030000	https://wibqam.com/2023/01/12/cody-scherb-sentenced-to-six-years-probation/
1079962982	20230113	202301	2023	2023.0356											USACOP	UNITED STATES	USA					COP			1	193	193	19	4	-10.0	4	1	4	-4.97237569060774	0								3	Tuscaloosa, Alabama, United States	US	USAL	AL125	33.2098	-87.5692	153742	3	Tuscaloosa, Alabama, United States	US	USAL	AL125	33.2098	-87.5692	153742	20230113030000	https://953thebear.com/ixp/993/p/man-arrested-after-shooting-at-deputies-in-walker-county-alabama/
